id,time,value,event
45557,0,0.38319665,0
45557,1,0.74572563,0
45557,2,0.8146137,0
45557,3,1.6971221,0
45557,4,2.262832,0
45557,5,3.8114936,0
45557,6,4.205033,0
45557,7,4.414774,0
45557,8,6.4869123,0
45557,9,6.5771627,0
45557,10,4.650061,0
45557,11,4.180341,0
45557,12,3.8469794,0
45557,13,4.5661573,0
45557,14,4.9022145,0
45557,15,4.6677933,0
45557,16,4.4228263,0
45557,17,5.1193733,0
45557,18,6.131996,0
45557,19,7.593047,0
45557,20,9.041227,0
45557,21,10.279576,0
45557,22,10.078759,0
45557,23,9.133093,0
45557,24,10.474338,0
45557,25,9.865997,0
45557,26,10.365166,0
45557,27,11.843287,0
45557,28,10.217727,0
45557,29,10.13332,0
45557,30,8.334804,0
45557,31,9.18396,0
45557,32,8.753686,0
45557,33,8.801015,0
45557,34,8.138708,0
45557,35,8.325414,0
45557,36,7.708269,0
45557,37,8.341673,0
45557,38,8.564098,0
45557,39,8.174091,0
45557,40,8.512551,0
45557,41,7.71102,0
45557,42,8.070378,0
45557,43,9.012334,0
45557,44,8.835213,0
45557,45,10.370914,0
45557,46,11.239339,0
45557,47,10.105544,0
45557,48,9.840079,0
45557,49,10.683443,0
45557,50,9.999437,0
45557,51,9.485389,0
45557,52,9.685408,0
45557,53,9.529227,0
45557,54,8.772132,0
45557,55,8.345546,0
45557,56,9.082917,0
45557,57,8.451155,0
45557,58,7.878416,0
45557,59,7.551502,0
45557,60,7.0820456,0
45557,61,6.698547,0
45557,62,6.639475,0
45557,63,7.468122,0
45557,64,8.6462755,0
45557,65,5.884008,0
45557,66,5.5566416,0
45557,67,5.458222,0
45557,68,4.6790833,0
45557,69,3.9910986,0
45557,70,3.8771286,0
45557,71,3.6906393,0
45557,72,1.2655206,0
45557,73,2.070753,0
45557,74,2.3469465,0
45557,75,1.1879609,0
45557,76,2.0397315,0
45557,77,1.0307784,0
45557,78,0.2782753,0
45557,79,-0.6971738,0
