"254048","0","-1.7009268","0"
"254048","1","-2.6146524","0"
"254048","2","-2.1415608","0"
"254048","3","-3.8923728","0"
"254048","4","-3.5386746","0"
"254048","5","-2.226058","0"
"254048","6","-1.0579777","0"
"254048","7","0.60503095","0"
"254048","8","1.1690024","0"
"254048","9","0.0018715041","0"
"254048","10","0.6512934","0"
"254048","11","1.8891343","0"
"254048","12","1.442248","0"
"254048","13","0.20374244","0"
"254048","14","-1.2789298","0"
"254048","15","-2.4012964","0"
"254048","16","-1.2953452","0"
"254048","17","0.5469111","0"
"254048","18","1.4553422","0"
"254048","19","0.748286","0"
"254048","20","-0.62450737","0"
"254048","21","-0.68591505","0"
"254048","22","-1.2765522","0"
"254048","23","-1.8903795","0"
"254048","24","-2.3016315","0"
"254048","25","-1.8171926","0"
"254048","26","-1.750702","0"
"254048","27","-0.5377668","0"
"254048","28","-0.02139295","0"
"254048","29","0.6310607","0"
"254048","30","-1.2329532","0"
"254048","31","-1.7193344","0"
"254048","32","-1.2756852","0"
"254048","33","-0.74600166","0"
"254048","34","-2.1378422","0"
"254048","35","-3.2937202","0"
"254048","36","-0.8012592","0"
"254048","37","-0.59124386","0"
"254048","38","-1.876212","0"
"254048","39","-0.5940365","0"
"254048","40","-0.037162755","0"
"254048","41","-0.08910378","0"
"254048","42","0.38931373","0"
"254048","43","2.4755754","0"
"254048","44","2.6490908","0"
"254048","45","2.4453466","0"
"254048","46","1.2940391","0"
"254048","47","1.6974963","0"
"254048","48","1.5747256","0"
"254048","49","0.71111697","0"
"254048","50","-0.41445377","0"
"254048","51","-0.5119775","0"
"254048","52","0.07440273","0"
"254048","53","-0.31750762","0"
"254048","54","0.069377676","0"
"254048","55","0.09402399","0"
"254048","56","0.22417893","0"
"254048","57","-0.25597227","0"
"254048","58","0.60151213","0"
"254048","59","0.96397525","0"
"254048","60","1.1437863","0"
"254048","61","-1.2521142","0"
"254048","62","-2.8566425","0"
"254048","63","-2.7594783","0"
"254048","64","-3.1924307","0"
"254048","65","-3.9301906","0"
"254048","66","-3.2917597","0"
"254048","67","-3.6335833","0"
"254048","68","-3.866571","0"
"254048","69","-4.062193","0"
"254048","70","-2.9460514","0"
"254048","71","-1.553525","0"
"254048","72","-2.5993428","0"
"254048","73","-3.1298876","0"
"254048","74","-3.5173154","0"
"254048","75","-3.5102005","0"
"254048","76","-3.7347841","0"
"254048","77","-4.4368067","0"
"254048","78","-5.211353","0"
"254048","79","-3.9256914","0"
"254048","80","-3.7050776","0"
"254048","81","-3.8542364","0"
"254048","82","-5.0612817","0"
"254048","83","-4.516133","0"
"254048","84","-3.4712355","0"
"254048","85","-3.0868423","0"
"254048","86","-2.9632487","0"
"254048","87","-4.99515","0"
"254048","88","-5.2747154","0"
"254048","89","-4.379366","0"
"254048","90","-4.296559","0"
"254048","91","-4.72159","0"
"254048","92","-5.5533566","0"
"254048","93","-4.251322","0"
"254048","94","-5.0904036","0"
"254048","95","-4.384462","0"
"254048","96","-3.732575","0"
"254048","97","-5.4631357","0"
"254048","98","-4.6226926","0"
"254048","99","-5.2000318","0"
"254048","100","-3.4470682","0"
"254048","101","-2.4964252","0"
"254048","102","-3.5449307","0"
"254048","103","-5.162517","0"
"254048","104","-5.7611494","0"
"254048","105","-5.726507","0"
"254048","106","-6.406933","0"
"254048","107","-4.917188","0"
"254048","108","-3.2695184","0"
