id,time,value,event
chan_9,0,0.39511367918603213,0.0
chan_9,1,0.29864338650923195,0.0
chan_9,2,0.30319683456852164,0.0
chan_9,3,0.3225411380479839,0.0
chan_9,4,0.33651551312649186,0.0
chan_9,5,0.3604760708453716,0.0
chan_9,6,0.38333752041200864,0.0
chan_9,7,0.2888770254993087,0.0
chan_9,8,0.29308503956789433,0.0
chan_9,9,0.3147531717120975,0.0
chan_9,10,0.3325901268684843,0.0
chan_9,11,0.36286270569024026,0.0
chan_9,12,0.39976133651551393,0.0
chan_9,13,0.3054578570531348,0.0
chan_9,14,0.29892601431980914,0.0
chan_9,15,0.32119080517522924,0.0
chan_9,16,0.3381484738098237,0.0
chan_9,17,0.3753297324456728,0.0
chan_9,18,0.42557467654817227,0.0
chan_9,19,0.4747519155884943,0.0
chan_9,20,0.4384185403843741,0.0
chan_9,21,0.3935435246828298,0.0
chan_9,22,0.4162165557090818,0.0
chan_9,23,0.409088054264541,0.0
chan_9,24,0.4277728928526576,0.0
chan_9,25,0.4582652933048612,0.0
chan_9,26,0.5022924255746775,0.0
chan_9,27,0.4459866850898129,0.0
chan_9,28,0.4522359000125622,0.0
chan_9,29,0.5020726039442289,0.0
chan_9,30,0.5242431855294569,0.0
chan_9,31,0.5564313528451201,0.0
chan_9,32,0.6091571410626813,0.0
chan_9,33,0.6650546413767113,0.0
chan_9,34,0.5728551689486245,0.0
chan_9,35,0.5592890340409502,0.0
chan_9,36,0.5948373319934683,0.0
chan_9,37,0.5967843235774408,0.0
chan_9,38,0.622158020349203,0.0
chan_9,39,0.6533412887828165,0.0
chan_9,40,0.6793744504459243,0.0
chan_9,41,0.6035673910312775,0.0
chan_9,42,0.5651300087928659,0.0
chan_9,43,0.5878344429091831,0.0
chan_9,44,0.5893417912322576,0.0
chan_9,45,0.5982602688104519,0.0
chan_9,46,0.6258949880668263,0.0
chan_9,47,0.6643323703052388,0.0
chan_9,48,0.7094586107272969,0.0
chan_9,49,0.6312649164677815,0.0
chan_9,50,0.6186408742620273,0.0
chan_9,51,0.6281246074613751,0.0
chan_9,52,0.6370116819495042,0.0
chan_9,53,0.6589310388142202,0.0
chan_9,54,0.6936314533350085,0.0
chan_9,55,0.7320688355734211,0.0
