id,time,value,event
2401,0,NaN,0
2401,1,NaN,0
2401,2,NaN,0
2401,3,NaN,0
2401,4,NaN,0
2401,5,NaN,0
2401,6,NaN,0
2401,7,NaN,0
2401,8,NaN,0
2401,9,NaN,0
2401,10,NaN,0
2401,11,NaN,0
2401,12,NaN,0
2401,13,NaN,0
2401,14,NaN,0
2401,15,NaN,0
2401,16,NaN,0
2401,17,NaN,0
2401,18,NaN,0
2401,19,NaN,0
2401,20,NaN,0
2401,21,NaN,0
2401,22,NaN,0
2401,23,NaN,0
2401,24,NaN,0
2401,25,NaN,0
2401,26,NaN,0
2401,27,NaN,0
2401,28,NaN,0
2401,29,NaN,0
2401,30,NaN,0
2401,31,NaN,0
2401,32,NaN,0
2401,33,NaN,0
2401,34,NaN,0
2401,35,NaN,0
2401,36,NaN,0
2401,37,NaN,0
2401,38,NaN,0
2401,39,NaN,0
2401,40,NaN,0
2401,41,NaN,0
2401,42,NaN,0
2401,43,NaN,0
2401,44,NaN,0
2401,45,NaN,0
2401,46,NaN,0
2401,47,NaN,0
2401,48,NaN,0
2401,49,NaN,0
2401,50,NaN,0
2401,51,NaN,0
2401,52,NaN,0
2401,53,NaN,0
2401,54,NaN,0
2401,55,NaN,0
2401,56,NaN,0
2401,57,NaN,0
2401,58,NaN,0
2401,59,NaN,0
2401,60,NaN,0
2401,61,NaN,0
2401,62,NaN,0
2401,63,NaN,0
2401,64,NaN,0
2401,65,NaN,0
2401,66,NaN,0
2401,67,NaN,0
2401,68,NaN,0
2401,69,NaN,0
2401,70,NaN,0
2401,71,NaN,0
2401,72,NaN,0
2401,73,NaN,0
2401,74,NaN,0
2401,75,NaN,0
2401,76,NaN,0
2401,77,NaN,0
2401,78,NaN,0
2401,79,NaN,0
2401,80,NaN,0
2401,81,NaN,0
2401,82,NaN,0
2401,83,NaN,0
2401,84,NaN,0
2401,85,NaN,0
2401,86,NaN,0
2401,87,NaN,0
2401,88,NaN,0
2401,89,NaN,0
2401,90,NaN,0
2401,91,NaN,0
2401,92,NaN,0
2401,93,NaN,0
2401,94,NaN,0
2401,95,NaN,0
2401,96,NaN,0
2401,97,NaN,0
2401,98,NaN,0
2401,99,NaN,0
2401,100,NaN,0
2401,101,NaN,0
2401,102,NaN,0
2401,103,NaN,0
2401,104,NaN,0
2401,105,NaN,0
2401,106,NaN,0
2401,107,NaN,0
2401,108,NaN,0
2401,109,NaN,0
2401,110,NaN,0
2401,111,NaN,0
2401,112,NaN,0
2401,113,NaN,0
2401,114,NaN,0
2401,115,NaN,0
2401,116,NaN,0
2401,117,NaN,0
2401,118,NaN,0
2401,119,NaN,0
2401,120,NaN,0
2401,121,NaN,0
2401,122,NaN,0
2401,123,NaN,0
2401,124,NaN,0
2401,125,NaN,0
2401,126,NaN,0
2401,127,NaN,0
2401,128,NaN,0
2401,129,NaN,0
2401,130,NaN,0
2401,131,NaN,0
2401,132,NaN,0
2401,133,NaN,0
2401,134,NaN,0
2401,135,NaN,0
2401,136,NaN,0
2401,137,NaN,0
2401,138,NaN,0
2401,139,NaN,0
2401,140,NaN,0
2401,141,NaN,0
2401,142,NaN,0
2401,143,NaN,0
2401,144,NaN,0
2401,145,NaN,0
2401,146,NaN,0
2401,147,NaN,0
2401,148,NaN,0
2401,149,NaN,0
2401,150,NaN,0
2401,151,NaN,0
2401,152,NaN,0
2401,153,NaN,0
2401,154,NaN,0
2401,155,NaN,0
2401,156,NaN,0
2401,157,NaN,0
2401,158,NaN,0
2401,159,NaN,0
2401,160,NaN,0
2401,161,NaN,0
2401,162,NaN,0
2401,163,NaN,0
2401,164,NaN,0
2401,165,NaN,0
2401,166,NaN,0
2401,167,NaN,0
2401,168,NaN,0
2401,169,NaN,0
2401,170,NaN,0
2401,171,NaN,0
2401,172,NaN,0
2401,173,NaN,0
2401,174,NaN,0
2401,175,NaN,0
2401,176,NaN,0
2401,177,NaN,0
2401,178,NaN,0
2401,179,NaN,0
2401,180,NaN,0
2401,181,NaN,0
2401,182,NaN,0
2401,183,NaN,0
2401,184,NaN,0
2401,185,NaN,0
2401,186,NaN,0
2401,187,NaN,0
2401,188,NaN,0
2401,189,NaN,0
2401,190,NaN,0
2401,191,NaN,0
2401,192,NaN,0
2401,193,NaN,0
2401,194,NaN,0
2401,195,NaN,0
2401,196,NaN,0
2401,197,NaN,0
2401,198,NaN,0
2401,199,NaN,0
2401,200,NaN,0
2401,201,NaN,0
2401,202,NaN,0
2401,203,NaN,0
2401,204,NaN,0
2401,205,NaN,0
2401,206,NaN,0
2401,207,NaN,0
2401,208,NaN,0
2401,209,NaN,0
2401,210,NaN,0
2401,211,NaN,0
2401,212,NaN,0
2401,213,NaN,0
2401,214,NaN,0
2401,215,NaN,0
2401,216,NaN,0
2401,217,NaN,0
2401,218,NaN,0
2401,219,NaN,0
2401,220,NaN,0
2401,221,NaN,0
2401,222,NaN,0
2401,223,NaN,0
2401,224,NaN,0
2401,225,NaN,0
2401,226,NaN,0
2401,227,NaN,0
2401,228,NaN,0
2401,229,NaN,0
2401,230,NaN,0
2401,231,NaN,0
2401,232,NaN,0
2401,233,NaN,0
2401,234,NaN,0
2401,235,NaN,0
2401,236,NaN,0
2401,237,NaN,0
2401,238,NaN,0
2401,239,NaN,0
2401,240,NaN,0
2401,241,NaN,0
2401,242,NaN,0
2401,243,NaN,0
2401,244,NaN,0
2401,245,NaN,0
2401,246,NaN,0
2401,247,NaN,0
2401,248,NaN,0
2401,249,NaN,0
2401,250,NaN,0
2401,251,NaN,0
2401,252,NaN,0
2401,253,NaN,0
2401,254,NaN,0
2401,255,NaN,0
2401,256,NaN,0
2401,257,NaN,0
2401,258,NaN,0
2401,259,NaN,0
2401,260,NaN,0
2401,261,NaN,0
2401,262,NaN,0
2401,263,NaN,0
2401,264,NaN,0
2401,265,NaN,0
2401,266,NaN,0
2401,267,NaN,0
2401,268,NaN,0
2401,269,NaN,0
2401,270,NaN,0
2401,271,NaN,0
2401,272,NaN,0
2401,273,NaN,0
2401,274,NaN,0
2401,275,NaN,0
121177,276,0.039097123,0
121177,277,-1.2157549,0
121177,278,-1.2898222,0
121177,279,-2.8451996,0
121177,280,-2.603802,0
121177,281,-2.1569564,0
121177,282,-2.4816148,0
121177,283,-1.813547,0
121177,284,-1.9046681,0
121177,285,-0.5570458,0
121177,286,1.6513325,0
121177,287,2.168699,0
121177,288,0.21018326,0
121177,289,-0.06738558,0
121177,290,-0.8934772,0
121177,291,-1.6874903,0
121177,292,-3.5953825,0
121177,293,-1.5094173,0
121177,294,-2.3771777,0
121177,295,-2.360951,0
121177,296,-2.7193222,0
121177,297,-1.3712386,0
121177,298,-0.2284889,0
121177,299,-1.0011762,0
121177,300,-2.1446793,0
121177,301,-0.9945171,0
121177,302,-1.7116501,0
121177,303,-1.8125544,0
121177,304,-1.5130022,0
121177,305,-2.43198,0
121177,306,-2.9711347,0
121177,307,-3.1634362,0
121177,308,-3.2225444,0
121177,309,-2.6481316,0
121177,310,-2.4914193,0
121177,311,-1.8232199,0
121177,312,-2.3673882,0
121177,313,-3.121465,0
121177,314,-4.6966305,0
121177,315,-4.8986506,0
121177,316,-3.8714254,0
121177,317,-4.070557,0
121177,318,-3.9597635,0
121177,319,-4.171935,0
121177,320,-4.560628,0
121177,321,-4.540401,0
121177,322,-5.6831717,0
121177,323,-5.442998,0
121177,324,-5.6262274,0
121177,325,-2.4466982,0
121177,326,-1.3981466,0
121177,327,-2.5410213,0
121177,328,-4.4640584,0
121177,329,-5.425089,0
121177,330,-3.9778352,0
121177,331,-2.2677188,0
121177,332,-2.0626256,0
121177,333,-1.6279573,0
121177,334,-0.61149704,0
121177,335,-2.5118115,0
121177,336,-1.0956033,0
121177,337,-1.1964878,0
121177,338,0.4716879,0
121177,339,1.4094118,0
121177,340,1.1989638,0
121177,341,0.87669975,0
121177,342,0.37371927,0
121177,343,0.7343919,0
121177,344,0.2918829,0
121177,345,0.5594638,0
121177,346,1.0015796,0
121177,347,1.2812555,0
121177,348,1.3537103,0
121177,349,2.6622124,0
121177,350,4.158481,0
121177,351,3.6285508,0
121177,352,4.067737,0
121177,353,6.095906,0
121177,354,7.807567,0
121177,355,8.351433,0
121177,356,8.565256,0
121177,357,8.00564,0
121177,358,5.2733965,0
121177,359,6.1547337,0
121177,360,5.06702,0
121177,361,5.8501077,0
121177,362,5.7020826,0
121177,363,6.0330687,0
121177,364,7.439425,0
121177,365,7.7051754,0
121177,366,7.283135,0
121177,367,7.9872274,0
121177,368,8.905949,0
121177,369,10.066813,0
121177,370,10.032606,0
121177,371,10.89729,0
121177,372,10.897346,0
121177,373,12.277785,0
121177,374,12.6012,0
121177,375,12.391794,0
121177,376,11.954477,0
121177,377,12.437334,0
121177,378,12.23539,0
121177,379,10.967545,0
121177,380,11.616152,0
121177,381,11.28654,0
121177,382,11.03784,0
121177,383,9.560576,0
121177,384,10.640761,0
121177,385,10.569683,0
121177,386,12.192584,0
121177,387,11.8388195,0
121177,388,11.945196,0
121177,389,10.134635,0
121177,390,9.429487,0
121177,391,8.665076,0
121177,392,8.389972,0
121177,393,8.428503,0
121177,394,8.507753,0
121177,395,7.219806,0
121177,396,7.0179243,0
121177,397,5.4285107,0
121177,398,4.7409167,0
121177,399,6.0343843,0
121177,400,3.803019,0
121177,401,3.916042,0
121177,402,3.9392893,0
121177,403,3.5678775,0
121177,404,3.076309,0
121177,405,3.6172087,0
121177,406,2.8741148,0
121177,407,3.31337,0
121177,408,2.6597683,0
121177,409,3.4944139,0
121177,410,3.374656,0
121177,411,3.2302694,0
121177,412,3.3043625,0
121177,413,5.066839,0
121177,414,5.57359,0
121177,415,5.769698,0
121177,416,7.0228267,0
121177,417,6.670234,0
121177,418,6.9103804,0
121177,419,6.883017,0
121177,420,8.340209,0
121177,421,7.037682,0
121177,422,5.954149,0
121177,423,7.0421505,0
121177,424,7.9074445,0
121177,425,6.789408,0
121177,426,4.468594,0
121177,427,6.883418,0
121177,428,7.7922177,0
121177,429,7.8319817,0
121177,430,5.922443,0
121177,431,7.128612,0
121177,432,7.474826,0
121177,433,7.161359,0
121177,434,5.5384126,0
121177,435,5.0890117,0
121177,436,5.6405425,0
121177,437,6.5369854,0
