id,time,value,event
87438,0,0.64636713,0
87438,1,1.5325794,0
87438,2,0.4877297,0
87438,3,-0.09818712,0
87438,4,-1.8372693,0
87438,5,-1.9600326,0
87438,6,-2.557345,0
87438,7,-2.2915359,0
87438,8,-1.148904,0
87438,9,-0.28859717,0
87438,10,-2.0694947,0
87438,11,-0.86310554,0
87438,12,-0.4576206,0
87438,13,-1.4130021,0
87438,14,-2.123415,0
87438,15,-3.326818,0
87438,16,-2.9337974,0
87438,17,-2.335337,0
87438,18,-2.458697,0
87438,19,-2.1278398,0
87438,20,-1.9967322,0
87438,21,-0.92262447,0
87438,22,-0.96077466,0
87438,23,-1.4617448,0
87438,24,-1.1477361,0
87438,25,-1.5041829,0
87438,26,-0.75079185,0
87438,27,-0.24593107,0
87438,28,-0.22212519,0
87438,29,1.1819665,0
87438,30,0.028520139,0
87438,31,0.23575582,0
87438,32,-0.56433123,0
87438,33,-0.80708104,0
87438,34,-1.661748,0
87438,35,-3.16552,0
87438,36,-1.098402,0
87438,37,-2.4674897,0
87438,38,-1.2632209,0
87438,39,0.9698024,0
87438,40,1.6301165,0
87438,41,1.0834733,0
87438,42,0.8320768,0
87438,43,-0.15826884,0
87438,44,-0.22764045,0
87438,45,-0.82386327,0
87438,46,1.180399,0
87438,47,1.4506478,0
87438,48,1.3154395,0
87438,49,3.092816,0
87438,50,2.1779459,0
87438,51,2.4385805,0
87438,52,2.8617733,0
87438,53,1.766207,0
87438,54,0.99271685,0
87438,55,0.75698966,0
87438,56,0.09604176,0
87438,57,2.271456,0
87438,58,1.5838817,0
87438,59,1.5884334,0
87438,60,2.4276721,0
87438,61,1.9673818,0
87438,62,2.0531406,0
87438,63,0.6397025,0
87438,64,0.98019683,0
87438,65,0.6201721,0
87438,66,0.8768677,0
87438,67,1.5898085,0
87438,68,3.419815,0
87438,69,3.6722708,0
87438,70,4.37033,0
87438,71,5.886646,0
87438,72,7.215052,0
87438,73,6.8745904,0
87438,74,8.032141,0
87438,75,7.6303873,0
87438,76,7.390705,0
87438,77,5.7147136,0
87438,78,5.8341384,0
87438,79,5.3874025,0
87438,80,6.443353,0
87438,81,5.0440454,0
87438,82,4.381708,0
87438,83,4.509836,0
87438,84,4.473823,0
87438,85,3.5591738,0
87438,86,4.815977,0
87438,87,4.059711,0
87438,88,4.487379,0
87438,89,4.1894646,0
87438,90,5.5394435,0
87438,91,6.558403,0
87438,92,7.0886836,0
87438,93,8.244004,0
87438,94,9.138262,0
87438,95,9.080572,0
87438,96,10.540252,0
87438,97,10.691995,0
87438,98,10.076914,0
87438,99,9.437893,0
87438,100,8.788078,0
87438,101,7.1686435,0
87438,102,7.452176,0
87438,103,6.289018,0
87438,104,5.6222143,0
87438,105,5.4231987,0
87438,106,6.4118986,0
87438,107,4.6922226,0
87438,108,5.2542443,0
87438,109,6.167615,0
87438,110,6.026653,0
87438,111,6.298819,0
87438,112,7.227927,0
87438,113,6.647671,0
87438,114,4.6586876,0
87438,115,3.9347076,0
87438,116,2.560672,0
87438,117,3.2027128,0
87438,118,3.625546,0
87438,119,4.2215734,0
87438,120,4.0501533,0
87438,121,2.5481882,0
87438,122,2.1898096,0
87438,123,2.0855591,0
87438,124,-0.1314627,0
87438,125,-0.25124863,0
87438,126,0.20637366,0
87438,127,0.09484105,0
87438,128,-0.67852265,0
87438,129,-0.6456527,0
87438,130,-0.14552814,0
87438,131,-2.2335718,0
87438,132,-1.0746701,0
87438,133,-1.5255334,0
87438,134,-0.10472451,0
87438,135,1.0650195,0
87438,136,0.4368341,0
87438,137,-1.032787,0
87438,138,-0.596775,0
87438,139,0.1769736,0
87438,140,1.8081647,0
87438,141,2.288005,0
87438,142,2.5403993,0
87438,143,2.6261954,0
87438,144,3.746175,0
87438,145,4.0213695,0
87438,146,3.5022397,0
87438,147,5.809592,0
87438,148,6.512467,0
87438,149,5.7720118,0
87438,150,7.1366305,0
87438,151,6.026389,0
87438,152,5.433873,0
87438,153,6.4668727,0
87438,154,5.473633,0
87438,155,5.5727677,0
87438,156,3.1581619,0
87438,157,4.9881372,0
87438,158,4.174368,0
87438,159,3.803889,0
87438,160,2.4734173,0
87438,161,4.4754987,0
87438,162,4.5859723,0
87438,163,3.403755,0
87438,164,2.6955807,0
87438,165,2.8291838,0
87438,166,2.3765726,0
87438,167,1.3474864,0
87438,168,1.1120248,0
87438,169,2.0796118,0
87438,170,2.5957384,0
87438,171,2.894681,0
87438,172,3.9293811,0
87438,173,4.1288443,0
87438,174,4.9776897,0
87438,175,4.3935027,0
87438,176,3.9234471,0
87438,177,4.6832237,0
87438,178,5.1497107,0
87438,179,4.937906,0
87438,180,6.0068393,0
87438,181,6.6790853,0
87438,182,3.6754508,0
87438,183,3.227335,0
87438,184,3.6369822,0
87438,185,3.2598631,0
87438,186,4.475341,0
87438,187,2.2164426,0
87438,188,2.6802971,0
87438,189,4.9062195,0
87438,190,5.1377816,0
87438,191,4.1063147,0
87438,192,5.749048,0
87438,193,7.2008576,0
87438,194,7.270452,0
87438,195,7.694278,0
87438,196,7.25614,0
87438,197,5.7008524,0
87438,198,5.36368,0
87438,199,3.8845005,0
87438,200,4.3329268,0
87438,201,4.058149,0
87438,202,4.658693,0
87438,203,4.3387175,0
87438,204,4.8746896,0
87438,205,5.679634,0
87438,206,6.0797424,0
87438,207,4.960792,0
87438,208,7.772746,0
87438,209,8.736733,0
87438,210,8.4116335,0
87438,211,7.6388,0
87438,212,7.038683,0
87438,213,7.6380334,0
87438,214,7.4281497,0
87438,215,7.365538,0
87438,216,8.409747,0
87438,217,8.835743,0
87438,218,7.754773,0
87438,219,8.09655,0
87438,220,8.872244,0
87438,221,9.403887,0
87438,222,11.197517,0
87438,223,11.180726,0
87438,224,9.019986,0
87438,225,7.78745,0
87438,226,7.1364965,0
87438,227,6.3106585,0
87438,228,6.953866,0
87438,229,5.819171,0
87438,230,6.253958,0
87438,231,4.2950454,0
87438,232,5.0160065,0
87438,233,3.91903,0
87438,234,3.62491,0
87438,235,3.477883,0
87438,236,3.6853757,0
87438,237,2.619596,0
87438,238,2.6601126,0
87438,239,2.0556138,0
87438,240,3.6233203,0
87438,241,4.02021,0
87438,242,4.526856,0
87438,243,2.9899971,0
87438,244,3.3628368,0
87438,245,4.821656,0
87438,246,5.760395,0
87438,247,4.7267523,0
87438,248,5.345133,0
87438,249,4.752117,0
87438,250,2.8054304,0
87438,251,3.1337702,0
87438,252,1.9026994,0
87438,253,1.6244934,0
87438,254,0.9464634,0
87438,255,-1.3322676E-15,0
1722,256,NaN,0
1722,257,NaN,0
1722,258,NaN,0
1722,259,NaN,0
1722,260,NaN,0
1722,261,NaN,0
1722,262,NaN,0
1722,263,NaN,0
1722,264,NaN,0
1722,265,NaN,0
1722,266,NaN,0
1722,267,NaN,0
1722,268,NaN,0
1722,269,NaN,0
1722,270,NaN,0
1722,271,NaN,0
1722,272,NaN,0
1722,273,NaN,0
1722,274,NaN,0
1722,275,NaN,0
1722,276,NaN,0
1722,277,NaN,0
1722,278,NaN,0
1722,279,NaN,0
1722,280,NaN,0
1722,281,NaN,0
1722,282,NaN,0
1722,283,NaN,0
1722,284,NaN,0
1722,285,NaN,0
1722,286,NaN,0
1722,287,NaN,0
1722,288,NaN,0
1722,289,NaN,0
1722,290,NaN,0
1722,291,NaN,0
1722,292,NaN,0
1722,293,NaN,0
1722,294,NaN,0
1722,295,NaN,0
1722,296,NaN,0
1722,297,NaN,0
1722,298,NaN,0
1722,299,NaN,0
1722,300,NaN,0
1722,301,NaN,0
1722,302,NaN,0
1722,303,NaN,0
1722,304,NaN,0
1722,305,NaN,0
1722,306,NaN,0
1722,307,NaN,0
1722,308,NaN,0
1722,309,NaN,0
1722,310,NaN,0
1722,311,NaN,0
1722,312,NaN,0
1722,313,NaN,0
1722,314,NaN,0
1722,315,NaN,0
1722,316,NaN,0
1722,317,NaN,0
1722,318,NaN,0
1722,319,NaN,0
1722,320,NaN,0
1722,321,NaN,0
1722,322,NaN,0
1722,323,NaN,0
1722,324,NaN,0
1722,325,NaN,0
1722,326,NaN,0
1722,327,NaN,0
1722,328,NaN,0
1722,329,NaN,0
1722,330,NaN,0
1722,331,NaN,0
1722,332,NaN,0
1722,333,NaN,0
1722,334,NaN,0
1722,335,NaN,0
1722,336,NaN,0
1722,337,NaN,0
1722,338,NaN,0
1722,339,NaN,0
1722,340,NaN,0
1722,341,NaN,0
1722,342,NaN,0
1722,343,NaN,0
1722,344,NaN,0
1722,345,NaN,0
1722,346,NaN,0
1722,347,NaN,0
1722,348,NaN,0
1722,349,NaN,0
1722,350,NaN,0
1722,351,NaN,0
1722,352,NaN,0
1722,353,NaN,0
1722,354,NaN,0
1722,355,NaN,0
1722,356,NaN,0
1722,357,NaN,0
1722,358,NaN,0
1722,359,NaN,0
1722,360,NaN,0
1722,361,NaN,0
1722,362,NaN,0
1722,363,NaN,0
1722,364,NaN,0
1722,365,NaN,0
1722,366,NaN,0
1722,367,NaN,0
1722,368,NaN,0
1722,369,NaN,0
1722,370,NaN,0
1722,371,NaN,0
1722,372,NaN,0
1722,373,NaN,0
1722,374,NaN,0
1722,375,NaN,0
1722,376,NaN,0
1722,377,NaN,0
1722,378,NaN,0
1722,379,NaN,0
1722,380,NaN,0
1722,381,NaN,0
1722,382,NaN,0
1722,383,NaN,0
1722,384,NaN,0
1722,385,NaN,0
1722,386,NaN,0
1722,387,NaN,0
1722,388,NaN,0
1722,389,NaN,0
1722,390,NaN,0
1722,391,NaN,0
1722,392,NaN,0
1722,393,NaN,0
1722,394,NaN,0
1722,395,NaN,0
1722,396,NaN,0
1722,397,NaN,0
1722,398,NaN,0
1722,399,NaN,0
1722,400,NaN,0
1722,401,NaN,0
1722,402,NaN,0
1722,403,NaN,0
1722,404,NaN,0
1722,405,NaN,0
1722,406,NaN,0
1722,407,NaN,0
1722,408,NaN,0
1722,409,NaN,0
1722,410,NaN,0
1722,411,NaN,0
1722,412,NaN,0
1722,413,NaN,0
1722,414,NaN,0
1722,415,NaN,0
1722,416,NaN,0
1722,417,NaN,0
1722,418,NaN,0
1722,419,NaN,0
1722,420,NaN,0
1722,421,NaN,0
1722,422,NaN,0
1722,423,NaN,0
1722,424,NaN,0
1722,425,NaN,0
1722,426,NaN,0
1722,427,NaN,0
1722,428,NaN,0
1722,429,NaN,0
1722,430,NaN,0
1722,431,NaN,0
1722,432,NaN,0
1722,433,NaN,0
1722,434,NaN,0
1722,435,NaN,0
1722,436,NaN,0
1722,437,NaN,0
1722,438,NaN,0
1722,439,NaN,0
1722,440,NaN,0
1722,441,NaN,0
1722,442,NaN,0
1722,443,NaN,0
1722,444,NaN,0
1722,445,NaN,0
1722,446,NaN,0
1722,447,NaN,0
1722,448,NaN,0
1722,449,NaN,0
1722,450,NaN,0
1722,451,NaN,0
1722,452,NaN,0
1722,453,NaN,0
1722,454,NaN,0
1722,455,NaN,0
1722,456,NaN,0
1722,457,NaN,0
1722,458,NaN,0
1722,459,NaN,0
1722,460,NaN,0
1722,461,NaN,0
1722,462,NaN,0
1722,463,NaN,0
1722,464,NaN,0
1722,465,NaN,0
1722,466,NaN,0
1722,467,NaN,0
1722,468,NaN,0
1722,469,NaN,0
1722,470,NaN,0
1722,471,NaN,0
1722,472,NaN,0
1722,473,NaN,0
1722,474,NaN,0
1722,475,NaN,0
1722,476,NaN,0
1722,477,NaN,0
1722,478,NaN,0
1722,479,NaN,0
1722,480,NaN,0
1722,481,NaN,0
1722,482,NaN,0
1722,483,NaN,0
1722,484,NaN,0
1722,485,NaN,0
1722,486,NaN,0
1722,487,NaN,0
1722,488,NaN,0
1722,489,NaN,0
1722,490,NaN,0
1722,491,NaN,0
1722,492,NaN,0
1722,493,NaN,0
1722,494,NaN,0
1722,495,NaN,0
1722,496,NaN,0
1722,497,NaN,0
1722,498,NaN,0
1722,499,NaN,0
1722,500,NaN,0
1722,501,NaN,0
1722,502,NaN,0
1722,503,NaN,0
1722,504,NaN,0
1722,505,NaN,0
1722,506,NaN,0
1722,507,NaN,0
1722,508,NaN,0
1722,509,NaN,0
1722,510,NaN,0
1722,511,NaN,0
1722,512,NaN,0
1722,513,NaN,0
1722,514,NaN,0
1722,515,NaN,0
1722,516,NaN,0
1722,517,NaN,0
1722,518,NaN,0
1722,519,NaN,0
1722,520,NaN,0
1722,521,NaN,0
1722,522,NaN,0
1722,523,NaN,0
1722,524,NaN,0
1722,525,NaN,0
1722,526,NaN,0
1722,527,NaN,0
1722,528,NaN,0
1722,529,NaN,0
1722,530,NaN,0
1722,531,NaN,0
1722,532,NaN,0
1722,533,NaN,0
1722,534,NaN,0
1722,535,NaN,0
1722,536,NaN,0
1722,537,NaN,0
1722,538,NaN,0
1722,539,NaN,0
1722,540,NaN,0
1722,541,NaN,0
1722,542,NaN,0
1722,543,NaN,0
1722,544,NaN,0
1722,545,NaN,0
1722,546,NaN,0
1722,547,NaN,0
1722,548,NaN,0
1722,549,NaN,0
1722,550,NaN,0
1722,551,NaN,0
1722,552,NaN,0
1722,553,NaN,0
1722,554,NaN,0
1722,555,NaN,0
1722,556,NaN,0
1722,557,NaN,0
1722,558,NaN,0
1722,559,NaN,0
1722,560,NaN,0
1722,561,NaN,0
1722,562,NaN,0
1722,563,NaN,0
1722,564,NaN,0
1722,565,NaN,0
1722,566,NaN,0
1722,567,NaN,0
1722,568,NaN,0
1722,569,NaN,0
1722,570,NaN,0
1722,571,NaN,0
1722,572,NaN,0
1722,573,NaN,0
1722,574,NaN,0
1722,575,NaN,0
1722,576,NaN,0
1722,577,NaN,0
1722,578,NaN,0
1722,579,NaN,0
1722,580,NaN,0
1722,581,NaN,0
1722,582,NaN,0
1722,583,NaN,0
1722,584,NaN,0
1722,585,NaN,0
1722,586,NaN,0
1722,587,NaN,0
1722,588,NaN,0
1722,589,NaN,0
1722,590,NaN,0
1722,591,NaN,0
1722,592,NaN,0
1722,593,NaN,0
1722,594,NaN,0
1722,595,NaN,0
1722,596,NaN,0
1722,597,NaN,0
1722,598,NaN,0
1722,599,NaN,0
1722,600,NaN,0
1722,601,NaN,0
1722,602,NaN,0
1722,603,NaN,0
1722,604,NaN,0
1722,605,NaN,0
1722,606,NaN,0
1722,607,NaN,0
1722,608,NaN,0
1722,609,NaN,0
1722,610,NaN,0
1722,611,NaN,0
1722,612,NaN,0
1722,613,NaN,0
1722,614,NaN,0
1722,615,NaN,0
1722,616,NaN,0
1722,617,NaN,0
1722,618,NaN,0
1722,619,NaN,0
1722,620,NaN,0
1722,621,NaN,0
1722,622,NaN,0
1722,623,NaN,0
1722,624,NaN,0
1722,625,NaN,0
1722,626,NaN,0
1722,627,NaN,0
1722,628,NaN,0
1722,629,NaN,0
1722,630,NaN,0
1722,631,NaN,0
1722,632,NaN,0
1722,633,NaN,0
1722,634,NaN,0
1722,635,NaN,0
1722,636,NaN,0
1722,637,NaN,0
1722,638,NaN,0
1722,639,NaN,0
1722,640,NaN,0
87444,641,-0.51263833,0
87444,642,-2.0675898,0
87444,643,-2.287699,0
87444,644,-2.0705333,0
87444,645,-2.1287942,0
87444,646,-0.037261836,0
87444,647,-1.678355,0
87444,648,-1.3663907,0
87444,649,-2.0662928,0
87444,650,-2.21834,0
87444,651,-1.7463238,0
87444,652,-1.8786789,0
87444,653,-4.45921,0
87444,654,-4.1911163,0
87444,655,-4.8881397,0
87444,656,-4.184145,0
87444,657,-4.8114886,0
87444,658,-5.2398443,0
87444,659,-4.4182167,0
87444,660,-4.838443,0
87444,661,-3.3586905,0
87444,662,-2.8542304,0
87444,663,-3.252088,0
87444,664,-2.3082728,0
87444,665,-1.3099827,0
87444,666,-1.0470959,0
87444,667,-2.1554863,0
87444,668,-0.9350908,0
87444,669,-1.5665326,0
87444,670,0.43889004,0
87444,671,-1.0705638,0
87444,672,0.23064719,0
87444,673,-1.6976213,0
87444,674,-0.6734434,0
87444,675,0.9370632,0
87444,676,1.3295387,0
87444,677,1.051931,0
87444,678,1.2824271,0
87444,679,1.7956867,0
87444,680,1.0840929,0
87444,681,1.049459,0
87444,682,1.8416381,0
87444,683,1.5384841,0
87444,684,2.0334513,0
87444,685,1.1209126,0
87444,686,2.4380333,0
87444,687,2.1769207,0
87444,688,2.48883,0
87444,689,1.1565714,0
87444,690,1.7396566,0
87444,691,4.0520678,0
87444,692,2.1665938,0
87444,693,3.2545054,0
87444,694,2.5697274,0
87444,695,2.6968467,0
87444,696,1.7937678,0
87444,697,2.9777222,0
87444,698,3.4237542,0
87444,699,2.558295,0
87444,700,3.0085607,0
87444,701,3.2732093,0
87444,702,4.051282,0
87444,703,2.2325203,0
87444,704,1.8748186,0
87444,705,1.8165075,0
87444,706,1.4890115,0
87444,707,1.4095316,0
87444,708,1.7304895,0
87444,709,1.6627352,0
87444,710,1.920144,0
87444,711,1.7281657,0
87444,712,2.0328605,0
87444,713,1.0985224,0
87444,714,0.69579005,0
87444,715,2.8702593,0
87444,716,0.66723233,0
87444,717,0.99194694,0
87444,718,1.1407912,0
87444,719,1.4924206,0
87444,720,2.8277142,0
87444,721,2.880975,0
87444,722,1.2105612,0
87444,723,2.4649997,0
87444,724,2.5777206,0
87444,725,3.7086184,0
87444,726,5.4677,0
87444,727,4.40864,0
87444,728,5.478147,0
87444,729,6.2981753,0
87444,730,6.84543,0
87444,731,6.2925596,0
87444,732,5.8054686,0
87444,733,5.9110503,0
87444,734,7.115852,0
87444,735,4.4374256,0
87444,736,3.3460858,0
87444,737,2.7099369,0
87444,738,4.221931,0
87444,739,3.9248297,0
87444,740,3.9313316,0
87444,741,4.240852,0
87444,742,4.3733435,0
87444,743,4.595182,0
87444,744,5.5678825,0
87444,745,6.6087093,0
87444,746,7.2986593,0
87444,747,7.5353107,0
87444,748,6.321968,0
87444,749,6.9010887,0
87444,750,8.434153,0
87444,751,8.63958,0
87444,752,8.334257,0
87444,753,7.626024,0
87444,754,8.2450695,0
87444,755,7.9190564,0
87444,756,8.020264,0
87444,757,7.394817,0
87444,758,9.248784,0
87444,759,7.740284,0
87444,760,7.501853,0
87444,761,8.80204,0
87444,762,7.395813,0
87444,763,6.2427254,0
87444,764,5.7874727,0
87444,765,6.27222,0
87444,766,6.5913076,0
87444,767,7.888118,0
87444,768,8.538981,0
87444,769,9.002808,0
87444,770,9.116845,0
87444,771,9.606138,0
87444,772,10.463662,0
87444,773,10.251173,0
87444,774,10.704813,0
87444,775,9.841341,0
87444,776,10.073018,0
87444,777,9.844,0
87444,778,11.552428,0
87444,779,11.938104,0
87444,780,12.06017,0
87444,781,11.797659,0
87444,782,12.731074,0
87444,783,12.46324,0
87444,784,11.340855,0
87444,785,10.372411,0
87444,786,7.9845777,0
87444,787,8.010179,0
87444,788,7.5727897,0
